species,stench,sound,intelligence,weight,height,strength,heat,magic,flight,bribe
winged_rat,378.0,44.0,53.290000000000006,340.8,321.9372890504752,59.0,41.48181818181819,0,1,0.0
orc,504.0,83.0,33.370000000000005,418.5,422.17592607971227,91.5,14.411363636363637,0,0,0.0
halfling,66.0,2.0,150.4,84.6,163.66255641134404,22.0,24.770454545454548,0,0,0.0
lizard,414.0,43.5,125.50000000000001,319.8,331.5702693262261,84.0,7.081818181818182,0,0,0.0
human,132.0,28.0,155.38000000000002,248.4,261.49098556335883,59.5,23.206818181818186,0,0,4098.0
orc,537.0,83.0,20.92,353.40000000000003,315.32210815000235,85.5,16.170454545454547,0,0,0.0
halfling,15.0,1.5,141.685,105.60000000000001,128.02458624923867,17.5,28.581818181818186,0,0,0.0
lizard,282.0,26.0,127.99000000000001,384.90000000000003,385.5856527856009,71.5,7.4727272727272736,0,1,0.0
halfling,51.0,10.5,157.87,80.4,162.13013102096858,22.5,27.115909090909096,0,0,0.0
winged_rat,387.0,43.5,63.25000000000001,349.2,331.1244992590269,65.5,34.64090909090909,0,1,0.0
lizard,366.0,29.0,108.07000000000001,384.90000000000003,353.738499822931,74.5,5.420454545454545,0,1,0.0
winged_rat,333.0,44.0,29.635,345.0,315.54341850854314,70.0,34.152272727272724,0,1,0.0
halfling,93.0,2.5,130.48000000000002,124.5,204.5157902184434,26.0,27.115909090909096,0,0,0.0
human,99.0,23.5,225.10000000000002,219.0,256.52428800027144,43.5,26.920454545454547,1,0,6169.0
orc,480.0,77.0,38.35,401.7,343.06870665435747,91.5,15.486363636363638,0,0,0.0
human,111.0,28.5,205.18,252.60000000000002,258.20703458956655,50.0,30.145454545454548,1,0,5638.0
human,105.0,22.0,220.12,195.9,231.65813859781642,40.5,31.415909090909093,1,0,6040.0
halfling,63.0,15.5,144.175,120.3,233.1663897588989,16.5,22.913636363636368,0,0,0.0
orc,549.0,86.0,25.900000000000002,447.90000000000003,416.05258140817983,93.0,17.05,0,0,0.0
human,129.0,25.5,238.79500000000002,252.60000000000002,293.05934900561635,50.5,27.702272727272728,1,0,6464.0
lizard,324.0,13.5,106.825,319.8,354.37400424050304,82.5,7.277272727272727,0,0,0.0
lizard,354.0,39.0,118.03000000000002,326.1,318.57884564744927,57.5,7.179545454545456,0,0,0.0
lizard,297.0,24.5,139.19500000000002,311.40000000000003,279.90107315018844,68.0,9.036363636363637,0,0,0.0
lizard,363.0,38.0,139.19500000000002,338.7,316.28977500794707,89.5,5.420454545454545,0,0,0.0
halfling,120.0,15.0,152.89000000000001,97.2,133.31272467750887,25.0,23.597727272727276,0,0,0.0
winged_rat,369.0,41.5,33.370000000000005,363.90000000000003,323.7123696552628,72.5,36.595454545454544,0,1,0.0
winged_rat,405.0,47.0,60.760000000000005,324.0,327.27765343398363,74.5,29.363636363636363,0,1,0.0
lizard,327.0,29.0,135.46,296.7,263.7333319726871,62.5,9.915909090909091,0,0,0.0
human,108.0,45.0,144.175,258.9,250.66307297308546,47.5,25.747727272727275,0,0,4083.0
winged_rat,399.0,47.5,47.065000000000005,359.7,310.71514014956915,77.0,32.00227272727273,0,1,0.0
human,156.0,39.0,134.215,296.7,298.7175204254646,71.0,31.122727272727275,0,0,3600.0
halfling,57.0,16.0,149.155,59.400000000000006,161.5766442223995,14.0,27.115909090909096,0,0,0.0
winged_rat,387.0,29.5,50.800000000000004,334.5,354.2760983291093,66.5,35.81363636363636,0,1,0.0
halfling,129.0,9.0,157.87,30.0,117.8180016374956,12.5,24.08636363636364,0,0,0.0
halfling,48.0,10.5,152.89000000000001,162.3,248.03602161245604,27.0,30.731818181818184,0,0,0.0
orc,534.0,84.0,28.39,,,100.0,15.975000000000001,0,0,0.0
orc,504.0,77.0,37.105000000000004,347.1,319.36555479935384,94.0,15.388636363636365,0,0,0.0
human,66.0,50.0,147.91000000000003,200.1,205.61327355619022,44.5,25.845454545454547,0,0,4473.0
orc,546.0,82.5,18.43,410.1,352.06168897043915,94.0,16.756818181818183,0,0,0.0
human,162.0,35.5,141.685,290.40000000000003,320.92759102454374,68.5,25.454545454545453,0,0,3722.0
lizard,387.0,42.5,115.54,351.3,318.1201181738596,61.0,7.668181818181819,0,1,0.0
human,240.0,34.0,160.36,248.4,262.0483095465507,78.0,22.03409090909091,0,0,3976.0
lizard,315.0,25.0,124.25500000000001,317.7,314.6492199021,80.0,6.202272727272727,0,0,0.0
human,120.0,23.5,222.61,212.70000000000002,216.4380186158637,49.5,32.00227272727273,1,0,6107.0
winged_rat,411.0,38.0,65.74000000000001,349.2,337.94754533488793,79.5,34.93409090909091,0,1,0.0
winged_rat,381.0,32.0,35.86,412.2,369.8583524191496,71.5,37.57272727272727,0,1,0.0
lizard,324.0,23.5,146.66500000000002,374.40000000000003,331.5084748424643,88.0,7.961363636363637,0,1,0.0
human,189.0,34.5,,227.4,226.90852838003718,47.5,26.431818181818183,0,0,3978.0
lizard,363.0,58.5,155.38000000000002,279.9,324.5533721888871,81.0,7.668181818181819,0,0,0.0
human,96.0,32.5,129.235,313.5,329.99367220183854,81.5,28.972727272727276,0,0,3588.0
winged_rat,426.0,37.0,60.760000000000005,351.3,322.0335598149406,72.5,35.91136363636364,0,1,0.0
winged_rat,366.0,37.0,39.595000000000006,372.3,374.09597418358175,69.0,34.347727272727276,0,1,0.0
lizard,291.0,37.5,127.99000000000001,284.1,255.6230830180356,65.0,4.247727272727273,0,0,0.0
lizard,363.0,29.0,139.19500000000002,389.1,311.34819004555493,76.0,5.2250000000000005,0,1,0.0
orc,570.0,78.5,14.695,353.40000000000003,340.3412152353586,98.5,16.072727272727274,0,0,0.0
human,189.0,38.0,120.52000000000001,177.0,246.04204408128052,68.0,29.168181818181818,0,0,3032.0
halfling,123.0,1.5,146.66500000000002,69.9,169.5630141097125,23.5,24.86818181818182,0,0,0.0
human,87.0,34.0,134.215,240.0,245.49186067957584,56.5,23.011363636363637,0,0,3850.0
orc,600.0,83.5,17.185000000000002,439.5,355.9156605317087,100.0,18.320454545454545,0,0,0.0
human,213.0,22.0,142.93,290.40000000000003,278.29128084923866,61.0,33.663636363636364,0,0,3352.0
orc,540.0,81.5,38.35,399.6,373.5579933123232,91.0,16.365909090909092,0,0,0.0
human,231.0,34.5,172.81,233.70000000000002,238.20321089312534,72.5,30.731818181818184,0,0,4237.0
winged_rat,393.0,44.5,63.25000000000001,324.0,304.46611661856485,72.5,30.63409090909091,0,1,0.0
lizard,435.0,36.0,156.625,378.6,329.57469095820915,77.0,5.029545454545454,0,1,0.0
lizard,363.0,31.5,124.25500000000001,315.6,286.5635097818388,84.5,7.081818181818182,0,0,0.0
human,3.0,27.0,131.72500000000002,206.4,213.12991494100942,59.5,28.581818181818186,0,0,4075.0
lizard,366.0,35.0,85.66000000000001,315.6,312.30147989730955,86.0,7.179545454545456,0,0,0.0
winged_rat,390.0,49.0,48.31,317.7,342.2382801471857,66.5,36.98636363636364,0,1,0.0
winged_rat,378.0,40.0,42.085,366.0,349.17019679402955,75.5,33.76136363636364,0,1,0.0
halfling,102.0,16.0,139.19500000000002,48.900000000000006,142.95653431456168,18.0,28.581818181818186,0,0,0.0
human,129.0,25.0,190.24,235.8,250.67646186376655,50.5,32.1,1,0,5100.0
winged_rat,450.0,39.5,38.35,317.7,322.8088323650992,88.0,32.58863636363637,0,1,0.0
human,198.0,45.5,119.275,223.20000000000002,243.13243706063548,68.5,23.69545454545455,0,0,3042.0
human,198.0,24.0,131.72500000000002,300.90000000000003,352.1046315857722,76.0,25.063636363636366,0,0,3205.0
lizard,249.0,43.0,119.275,347.1,321.78673360125384,77.5,4.638636363636364,0,1,0.0
orc,570.0,81.0,40.84,418.5,432.9431177786405,93.5,16.365909090909092,0,0,0.0
human,123.0,25.5,216.38500000000002,284.1,284.01061498086654,41.5,29.363636363636363,1,0,5893.0
human,228.0,47.0,134.215,174.9,244.45360199275305,68.0,28.19090909090909,0,0,3439.0
lizard,399.0,31.0,154.13500000000002,345.0,331.43031940565527,60.5,6.006818181818183,0,0,0.0
human,138.0,28.0,147.91000000000003,256.8,241.64852759811032,74.5,30.829545454545457,0,0,3919.0
winged_rat,330.0,37.5,54.535000000000004,345.0,295.9101688797608,73.0,42.36136363636364,0,1,0.0
winged_rat,357.0,38.0,48.31,307.2,352.7710443680773,73.0,32.88181818181818,0,1,0.0
orc,600.0,83.0,30.880000000000003,447.90000000000003,408.9925858766551,96.5,16.952272727272728,0,0,0.0
lizard,318.0,39.5,120.52000000000001,450.0,418.25210388684167,65.5,6.886363636363637,0,1,0.0
winged_rat,408.0,40.0,64.495,311.40000000000003,372.6684151205194,56.5,35.03181818181819,0,1,0.0
lizard,306.0,34.0,167.83,279.9,217.51308656800512,59.5,9.329545454545455,0,0,0.0
lizard,393.0,47.0,137.95000000000002,349.2,339.00846057661727,69.5,7.863636363636363,0,1,0.0
lizard,333.0,41.0,123.01,418.5,416.1697729534387,90.5,7.277272727272727,0,1,0.0
halfling,12.0,16.0,140.44,141.3,258.20059195555046,19.0,21.056818181818183,0,0,0.0
orc,507.0,80.5,32.125,401.7,345.5269381347443,93.0,16.072727272727274,0,0,0.0
orc,600.0,79.5,20.92,361.8,333.7758878951183,94.0,16.952272727272728,0,0,0.0
winged_rat,441.0,48.0,65.74000000000001,338.7,316.06329296937525,80.0,31.31818181818182,0,1,0.0
halfling,81.0,21.5,162.85000000000002,103.5,193.27426101494547,21.0,31.415909090909093,0,0,0.0
winged_rat,354.0,,55.78,355.5,316.796054319178,66.0,34.25,0,1,0.0
halfling,42.0,11.5,154.13500000000002,103.5,142.56012061617366,18.0,28.288636363636368,0,0,0.0
human,159.0,26.0,129.235,273.6,245.61329668076058,58.5,25.454545454545453,0,0,3232.0
orc,600.0,76.5,14.695,353.40000000000003,319.8279484806171,93.5,15.193181818181818,0,0,0.0
halfling,81.0,10.0,151.645,65.7,130.38649854777717,18.0,23.890909090909094,0,0,0.0
lizard,315.0,35.5,125.50000000000001,307.2,292.009684122064,57.5,5.909090909090909,0,0,0.0
orc,558.0,82.5,28.39,307.2,290.06130261724394,97.5,18.125,0,0,0.0
winged_rat,,40.5,65.74000000000001,347.1,246.6110706764875,85.5,32.78409090909091,0,1,0.0
lizard,270.0,32.5,135.46,372.3,322.7440402807865,78.0,6.202272727272727,0,1,0.0
halfling,3.0,10.5,162.85000000000002,88.80000000000001,163.42076456331188,21.0,21.35,0,0,0.0
halfling,57.0,7.0,142.93,105.60000000000001,205.82506191094922,,26.040909090909093,0,0,0.0
orc,534.0,82.5,22.165000000000003,426.90000000000003,399.7577960862049,93.0,13.825000000000001,0,0,0.0
lizard,315.0,72.0,116.78500000000001,399.6,364.07901278430444,88.5,5.420454545454545,0,1,0.0
halfling,69.0,14.5,149.155,128.7,196.12103314463812,24.0,23.10909090909091,0,0,0.0
orc,564.0,77.5,18.43,410.1,395.4374884364572,90.0,20.372727272727275,0,0,0.0
human,180.0,21.5,135.46,261.0,261.1120718105685,58.5,28.093181818181822,0,0,3391.0
halfling,90.0,24.5,135.46,109.8,185.5957129651594,16.0,27.60454545454546,0,0,0.0
orc,531.0,78.0,33.370000000000005,265.20000000000005,273.2359611238128,100.0,16.170454545454547,0,0,0.0
human,195.0,37.0,137.95000000000002,195.9,230.20618290768334,64.5,26.920454545454547,0,0,3487.0
lizard,366.0,39.5,127.99000000000001,328.2,293.69579748222975,78.0,8.645454545454546,0,0,0.0
winged_rat,390.0,41.0,62.005,336.6,359.15119026717014,67.0,38.84318181818182,0,1,0.0
orc,546.0,81.5,15.940000000000001,418.5,329.2735939454476,94.0,15.584090909090909,0,0,0.0
human,120.0,31.0,202.69000000000003,172.8,249.48732278668837,44.5,31.220454545454547,1,0,5564.0
human,141.0,34.0,238.79500000000002,130.8,154.68892886216597,43.5,29.656818181818185,1,0,6481.0
lizard,303.0,,118.03000000000002,405.90000000000003,368.70500412476537,88.0,6.300000000000001,0,1,0.0
lizard,300.0,32.5,120.52000000000001,372.3,343.04327721532303,75.0,6.202272727272727,0,1,0.0
orc,519.0,78.5,18.43,389.1,365.2916985346845,97.5,16.170454545454547,0,0,0.0
orc,522.0,79.5,23.410000000000004,370.2,316.9612303514543,91.0,17.538636363636364,0,0,0.0
human,171.0,28.5,118.03000000000002,223.20000000000002,239.00965888772745,74.0,31.220454545454547,0,0,2962.0
human,132.0,49.0,134.215,242.10000000000002,249.60689241777126,60.5,32.4909090909091,0,0,3832.0
human,153.0,34.5,135.46,284.1,296.48918143605925,64.5,25.454545454545453,0,0,3570.0
orc,534.0,83.5,12.205000000000002,410.1,372.06851462865217,96.0,16.463636363636365,0,0,0.0
lizard,321.0,35.5,144.175,410.1,372.50976994151785,62.0,6.788636363636364,0,1,0.0
human,39.0,41.0,134.215,263.1,262.062062763315,70.5,29.559090909090912,0,0,4116.0
human,156.0,20.5,146.66500000000002,206.4,259.0821009329875,62.0,32.88181818181818,0,0,3651.0
halfling,60.0,13.0,149.155,84.6,181.26910408674846,20.0,26.33409090909091,0,0,0.0
human,135.0,37.0,149.155,303.0,315.29683374389094,60.5,30.829545454545457,0,0,4083.0
lizard,342.0,31.5,137.95000000000002,450.0,382.00130635322984,97.0,6.3977272727272725,0,1,0.0
orc,600.0,75.5,55.78,426.90000000000003,422.8837298625447,100.0,17.05,0,0,0.0
winged_rat,384.0,44.0,52.045,340.8,341.9431244228097,67.5,35.91136363636364,0,1,0.0
lizard,378.0,39.5,114.29500000000002,319.8,349.66014490242173,76.5,6.1045454545454545,0,0,0.0
orc,564.0,76.5,30.880000000000003,450.0,403.33998784572253,94.5,14.313636363636366,0,0,0.0
halfling,75.0,0.0,144.175,128.7,210.90060040568943,20.5,26.138636363636365,0,0,0.0
winged_rat,459.0,35.5,81.92500000000001,300.90000000000003,290.2691927289974,77.0,37.18181818181818,0,1,0.0
human,243.0,45.5,141.685,227.4,242.44975393963745,59.0,25.25909090909091,0,0,3535.0
halfling,96.0,12.0,130.48000000000002,141.3,203.5749335586695,21.0,22.522727272727273,0,0,0.0
halfling,63.0,0.0,154.13500000000002,145.5,216.35770521580852,18.5,25.747727272727275,0,0,0.0
winged_rat,441.0,40.5,85.66000000000001,408.0,408.5917788902299,72.0,35.12954545454545,0,1,0.0
winged_rat,387.0,46.5,35.86,372.3,356.0654032395727,66.0,37.18181818181818,0,1,0.0
human,144.0,33.0,119.275,300.90000000000003,291.66354849992365,65.0,25.55227272727273,0,0,3086.0
halfling,0.0,11.0,137.95000000000002,32.1,124.4109582905884,23.0,24.86818181818182,0,0,0.0
halfling,78.0,14.0,161.60500000000002,82.5,171.35246870438235,11.5,22.03409090909091,0,0,0.0
lizard,378.0,30.0,124.25500000000001,342.90000000000003,260.0231274536534,60.0,8.645454545454546,0,0,0.0
lizard,345.0,32.0,124.25500000000001,378.6,351.59230467747886,60.0,5.420454545454545,0,1,0.0
winged_rat,354.0,43.0,49.55500000000001,340.8,295.1565320980067,65.5,39.52727272727273,0,1,0.0
orc,483.0,79.0,12.205000000000002,450.0,395.4500434157612,94.0,16.26818181818182,0,0,0.0
human,189.0,37.5,145.42000000000002,244.20000000000002,257.78012193786134,79.5,26.236363636363638,0,0,3702.0
human,204.0,38.5,147.91000000000003,225.3,240.67539504534474,76.0,27.506818181818183,0,0,3852.0
halfling,24.0,7.0,141.685,111.9,197.66781119156454,23.0,23.206818181818186,0,0,0.0
orc,528.0,80.5,15.940000000000001,387.0,306.5341902773355,88.0,17.24545454545455,0,0,0.0
winged_rat,405.0,43.5,49.55500000000001,363.90000000000003,385.17121015580665,88.0,35.91136363636364,0,1,0.0
winged_rat,426.0,31.0,71.965,345.0,317.04330032520926,73.5,35.61818181818182,0,1,0.0
halfling,45.0,7.0,149.155,151.8,194.77927335426983,17.0,22.718181818181822,0,0,0.0
human,180.0,26.5,134.215,284.1,307.83520813144173,61.5,24.672727272727276,0,0,3289.0
human,54.0,24.0,135.46,235.8,223.7524623461178,60.5,26.725,0,0,3944.0
winged_rat,429.0,42.0,66.985,332.40000000000003,325.9690130765835,69.5,38.06136363636364,0,1,0.0
orc,588.0,78.5,24.655,414.3,378.41121218799253,90.5,15.681818181818182,0,0,0.0
halfling,36.0,12.0,156.625,147.60000000000002,201.48111741386026,20.0,29.168181818181818,0,0,0.0
lizard,291.0,30.0,144.175,321.90000000000003,308.0971293139953,82.5,8.938636363636364,0,0,0.0
orc,531.0,81.0,10.96,418.5,414.33266533784706,100.0,17.831818181818182,0,0,0.0
orc,546.0,79.5,42.085,450.0,380.1966151809658,94.5,15.388636363636365,0,0,0.0
halfling,6.0,0.0,169.07500000000002,57.3,150.4969910453882,23.0,26.725,0,0,0.0
halfling,75.0,10.5,149.155,74.1,157.6888251670847,14.0,35.81363636363636,0,0,0.0
human,252.0,37.5,121.76500000000001,300.90000000000003,256.77297184292433,67.0,24.86818181818182,0,0,2770.0
halfling,48.0,7.0,149.155,145.5,197.37733140545936,30.0,27.897727272727273,0,0,0.0
orc,540.0,79.5,38.35,408.0,344.5791799551716,93.0,18.02727272727273,0,0,0.0
winged_rat,456.0,37.5,58.27,,,81.5,36.888636363636365,0,1,0.0
lizard,345.0,47.0,145.42000000000002,368.1,336.93277293599624,81.5,5.615909090909091,0,1,0.0
lizard,369.0,49.5,89.39500000000001,311.40000000000003,314.0573249656243,63.0,7.863636363636363,0,0,0.0
human,144.0,45.5,159.115,284.1,337.671466647762,68.0,24.477272727272727,0,0,4412.0
winged_rat,414.0,39.0,68.23,330.3,328.2913011873947,90.5,40.211363636363636,0,1,0.0
orc,489.0,78.5,43.330000000000005,450.0,389.07841502654634,99.5,17.929545454545455,0,0,0.0
halfling,84.0,22.0,147.91000000000003,118.2,198.42423575285986,23.0,23.890909090909094,0,0,0.0
orc,510.0,80.5,15.940000000000001,282.0,320.6309569869596,100.0,16.952272727272728,0,0,0.0
halfling,87.0,13.5,142.93,57.3,155.46867413039828,17.0,22.131818181818183,0,0,0.0
human,171.0,42.5,134.215,235.8,282.9780613547002,62.5,24.08636363636364,0,0,3535.0
orc,570.0,76.5,38.35,332.40000000000003,316.81822125159334,98.0,17.831818181818182,0,0,0.0
winged_rat,378.0,38.5,57.025000000000006,332.40000000000003,317.44388272318446,91.5,37.57272727272727,0,1,0.0
winged_rat,357.0,38.5,57.025000000000006,366.0,360.53957165633767,70.5,31.611363636363638,0,1,0.0
halfling,51.0,8.0,145.42000000000002,130.8,231.42151073655526,25.0,28.093181818181822,0,0,0.0
human,153.0,30.0,167.83,250.5,258.0297673634453,63.5,29.363636363636363,0,0,4442.0
orc,507.0,74.5,10.96,447.90000000000003,395.9192857072857,88.5,16.26818181818182,0,0,0.0
winged_rat,321.0,47.0,42.085,363.90000000000003,369.65479674346795,92.5,34.347727272727276,0,1,0.0
winged_rat,468.0,37.5,68.23,349.2,316.15289241183575,92.5,39.331818181818186,0,1,0.0
human,141.0,25.5,137.95000000000002,300.90000000000003,311.60731230053,63.0,30.829545454545457,0,0,3617.0
winged_rat,387.0,35.5,62.005,328.2,307.65386792393855,69.5,32.68636363636364,0,1,0.0
lizard,396.0,31.5,132.97,370.2,351.2714244923338,69.5,8.059090909090909,0,1,0.0
orc,543.0,74.0,20.92,332.40000000000003,337.26242564232655,91.0,17.05,0,0,0.0
halfling,114.0,11.5,144.175,141.3,227.23287743979478,33.0,23.69545454545455,0,0,0.0
halfling,57.0,12.0,141.685,88.80000000000001,141.59324947401842,25.5,23.011363636363637,0,0,0.0
human,246.0,37.5,136.705,223.20000000000002,267.9584638975932,67.0,28.972727272727276,0,0,3289.0
winged_rat,363.0,40.0,58.27,359.7,356.6436141459018,69.0,41.872727272727275,0,1,0.0
lizard,345.0,29.0,142.93,349.2,350.80301121486065,70.0,8.450000000000001,0,1,0.0
orc,573.0,81.0,25.900000000000002,437.40000000000003,400.2064602727919,100.0,17.24545454545455,0,0,0.0
halfling,78.0,16.5,164.09500000000003,122.4,224.92933875597745,21.0,26.627272727272732,0,0,0.0
winged_rat,474.0,36.0,13.450000000000001,382.8,347.9163128511668,76.0,33.85909090909091,0,1,0.0
orc,567.0,77.0,43.330000000000005,393.3,361.519615722163,94.0,16.26818181818182,0,0,0.0
lizard,333.0,44.5,124.25500000000001,311.40000000000003,348.63896661596016,91.0,8.645454545454546,0,0,0.0
lizard,330.0,29.0,88.15,347.1,318.11489858613646,70.0,6.984090909090909,0,1,0.0
lizard,411.0,23.0,130.48000000000002,387.0,401.2989339082577,74.0,8.84090909090909,0,1,0.0
halfling,3.0,12.0,156.625,38.4,137.8572809791204,19.5,27.800000000000004,0,0,0.0
winged_rat,417.0,43.5,59.51500000000001,324.0,333.0685411497315,74.5,35.22727272727273,0,1,0.0
human,141.0,23.0,226.34500000000003,252.60000000000002,263.99930316593844,45.0,29.950000000000003,1,0,6079.0
human,135.0,37.0,121.76500000000001,200.1,215.53161797993397,56.5,28.288636363636368,0,0,3243.0
human,177.0,40.0,127.99000000000001,206.4,268.65574846188747,69.5,32.97954545454546,0,0,3329.0
halfling,27.0,7.5,167.83,97.2,186.51504541384637,18.0,22.620454545454546,0,0,0.0
winged_rat,435.0,39.5,60.760000000000005,353.40000000000003,354.2188999245513,69.5,34.152272727272724,0,1,0.0
orc,564.0,79.5,37.105000000000004,330.3,284.1857363549173,94.5,14.704545454545455,0,0,0.0
orc,537.0,82.5,32.125,441.6,367.5589244491503,99.5,16.072727272727274,0,0,0.0
lizard,339.0,30.5,125.50000000000001,334.5,339.4450002768876,71.0,6.886363636363637,0,0,0.0
halfling,120.0,11.0,144.175,72.0,133.67480447104165,9.5,28.093181818181822,0,0,0.0
human,147.0,27.0,220.12,160.20000000000002,178.50517595826432,55.0,26.627272727272732,1,0,5884.0
winged_rat,354.0,39.0,58.27,378.6,341.77259387740094,79.0,36.106818181818184,0,1,0.0
orc,594.0,81.0,19.675,435.3,354.9735769979246,82.0,15.681818181818182,0,0,0.0
halfling,45.0,14.5,146.66500000000002,141.3,199.56749695265745,18.0,29.852272727272727,0,0,0.0
human,111.0,31.0,223.85500000000002,168.6,198.97049690871788,51.0,27.311363636363637,1,0,6243.0
lizard,444.0,27.0,124.25500000000001,340.8,300.7035936559071,69.0,4.834090909090909,0,0,0.0
human,75.0,29.0,144.175,242.10000000000002,277.5317354074289,59.0,26.627272727272732,0,0,4141.0
winged_rat,366.0,40.5,48.31,351.3,330.0666987502021,96.0,32.19772727272728,0,1,0.0
halfling,75.0,19.0,152.89000000000001,111.9,170.43371715970704,24.0,26.431818181818183,0,0,0.0
halfling,42.0,16.5,135.46,153.9,194.4733892596609,24.5,28.875,0,0,0.0
winged_rat,387.0,27.0,42.085,353.40000000000003,344.1407114619877,78.0,39.82045454545455,0,1,0.0
winged_rat,465.0,41.5,49.55500000000001,380.7,316.86717064627027,69.5,37.279545454545456,0,1,0.0
